URL,Redirect,Response Code,News Error,Detected,Category,Platform,Last crawled
/pubs/reports/pub139/ACAappx9.pdf,/wp-content/uploads/sites/6/ACAappx9.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub103/act-p7.gif/image_view_fullscreen,/wp-content/uploads/sites/6/act-p7.gif,301,,12/1/17,Not found,Desktop,12/11/17
/pubs/reports/pub169/addonizioetal.pdf/at_download/file,/wp-content/uploads/sites/6/addonizioetal.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub111/analysis.pdf,/wp-content/uploads/sites/6/analysis.pdf,301,,12/1/17,Not found,Desktop,12/5/17
/pubs/reports/pub111/analysis.pdf/at_download/file,/wp-content/uploads/sites/6/analysis.pdf,301,,12/9/17,Not found,Desktop,12/9/17
/pubs/reports/pub111/introsum.html/analysis.pdf,/wp-content/uploads/sites/6/analysis.pdf,301,,12/4/17,Not found,Desktop,12/7/17
/pubs/reports/pub93/AppendixA.pdf,/wp-content/uploads/sites/6/AppendixA.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub93/AppendixC.html/AppendixA.pdf,/wp-content/uploads/sites/6/AppendixA.pdf,301,,12/4/17,Not found,Desktop,12/4/17
/pubs/reports/pub93/AppendixE.html/AppendixA.pdf,/wp-content/uploads/sites/6/AppendixA.pdf,301,,12/5/17,Not found,Desktop,12/5/17
/pubs/reports/pub99/section2.html/appendixa.pdf,/wp-content/uploads/sites/6/appendixa.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub99/appendixa.pdf,/wp-content/uploads/sites/6/appendixa.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub99/section2.html/appendixb.pdf,/wp-content/uploads/sites/6/appendixb.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub127/appendixB.pdf,/wp-content/uploads/sites/6/appendixB.pdf,301,,11/29/17,Not found,Desktop,12/2/17
/pubs/reports/pub127/design.html/appendixB.pdf,/wp-content/uploads/sites/6/appendixB.pdf,301,,12/2/17,Not found,Desktop,12/3/17
/pubs/reports/pub93/risk.html/AppendixF.pdf,/wp-content/uploads/sites/6/AppendixF.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub167/appx2.pdf,/wp-content/uploads/sites/6/appx2.pdf,301,,12/5/17,Not found,Desktop,12/13/17
/pubs/reports/pub83/statlab/asc9209.sas,/wp-content/uploads/sites/6/asc9209.sas,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/pub167/authors.pdf,/wp-content/uploads/sites/6/authors.pdf,301,,12/1/17,Not found,Desktop,12/4/17
/pubs/reports/pub174/authors.pdf,/wp-content/uploads/sites/6/authors.pdf,301,,11/29/17,Not found,Desktop,11/29/17
/pubs/reports/pub169/banks-fogel,/wp-content/uploads/sites/6/Banks-Fogel.pdf,301,,12/6/17,Not found,Desktop,12/14/17
/pubs/reports/pub169/blacketal.pdf,/wp-content/uploads/sites/6/blacketal.pdf,301,,11/30/17,Not found,Desktop,11/30/17
/pubs/reports/case/img/broobg.gif/view,/wp-content/uploads/sites/6/broobg.gif,301,,12/6/17,Not found,Desktop,12/6/17
/pubs/reports/pub139/CLall.pdf,/wp-content/uploads/sites/6/CLall.pdf,301,,12/3/17,Not found,Desktop,12/3/17
/pubs/reports/reports/pub139/CLall.pdf,/wp-content/uploads/sites/6/CLall.pdf,301,,12/2/17,Not found,Desktop,12/11/17
/pubs/reports/pub139/aca.html/CLappx2.pdf,/wp-content/uploads/sites/6/CLappx2.pdf,301,,12/1/17,Not found,Smartphone,12/1/17
/pubs/reports/pub139/CLappx4.pdf,/wp-content/uploads/sites/6/CLappx4.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub139/CLappx5.pdf,/wp-content/uploads/sites/6/CLappx5.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/pub139/CLappx6.pdf,/wp-content/uploads/sites/6/CLappx6.pdf,301,,12/1/17,Not found,Desktop,12/1/17
/pubs/reports/pub139/CLappx7.pdf,/wp-content/uploads/sites/6/CLappx7.pdf,301,,12/1/17,Not found,Desktop,12/2/17
/pubs/reports/pub139/rwwl.html/CLappx7.pdf,/wp-content/uploads/sites/6/CLappx7.pdf,301,,12/2/17,Not found,Desktop,12/2/17
/pubs/reports/pub139/CLappx8.pdf/at_download/file,/wp-content/uploads/sites/6/CLappx8.pdf,301,,12/5/17,Not found,Desktop,12/5/17
/pubs/reports/pub139/rwwl.html/CLappx8.pdf,/wp-content/uploads/sites/6/CLappx8.pdf,301,,12/4/17,Not found,Desktop,12/4/17
/pubs/reports/case/img/cleadot.gif/view,/wp-content/uploads/sites/6/cleadot.gif,301,,12/2/17,Not found,Desktop,12/11/17
/pubs/reports/pub152/linked-data-survey/picts/clirlogo.gif/view,/wp-content/uploads/sites/6/clirlogo.gif,301,,12/6/17,Not found,Desktop,12/8/17
/pubs/reports/pub167/collaboration.pdf,/wp-content/uploads/sites/6/collaboration.pdf,301,,12/1/17,Not found,Desktop,12/4/17
/pubs/reports/pub174/commons.pdf,/wp-content/uploads/sites/6/commons.pdf,301,,12/1/17,Not found,Desktop,12/2/17
